primary_label,latitude,longitude,scientific_name,amount_of_samples
oliwoo1,-25.6852,-53.8636,Sittasomus griseicapillus,179
oliwoo1,-23.4667,-46.6167,Sittasomus griseicapillus,179
oliwoo1,-23.1161,-46.5563,Sittasomus griseicapillus,179
oliwoo1,-22.38,-44.63,Sittasomus griseicapillus,179
oliwoo1,-24.0557,-47.9947,Sittasomus griseicapillus,179
oliwoo1,-22.8934,-46.3345,Sittasomus griseicapillus,179
oliwoo1,-1.7874,-77.8326,Sittasomus griseicapillus,179
oliwoo1,-22.4508,-42.7735,Sittasomus griseicapillus,179
oliwoo1,6.8492,-73.3642,Sittasomus griseicapillus,179
oliwoo1,-22.4245,-42.8101,Sittasomus griseicapillus,179
oliwoo1,-0.523,-76.438,Sittasomus griseicapillus,179
oliwoo1,-0.523,-76.438,Sittasomus griseicapillus,179
oliwoo1,-3.933,-78.652,Sittasomus griseicapillus,179
oliwoo1,-0.833,-77.567,Sittasomus griseicapillus,179
oliwoo1,-5.441,-62.0837,Sittasomus griseicapillus,179
oliwoo1,-20.1213,-55.9297,Sittasomus griseicapillus,179
oliwoo1,-23.6334,-45.8667,Sittasomus griseicapillus,179
oliwoo1,-7.7167,-63.0834,Sittasomus griseicapillus,179
oliwoo1,-12.548,-41.362,Sittasomus griseicapillus,179
oliwoo1,-12.5304,-41.5757,Sittasomus griseicapillus,179
oliwoo1,-24.0171,-47.8104,Sittasomus griseicapillus,179
oliwoo1,-22.4667,-43.01,Sittasomus griseicapillus,179
oliwoo1,-22.4001,-44.6667,Sittasomus griseicapillus,179
oliwoo1,-22.4001,-44.6667,Sittasomus griseicapillus,179
oliwoo1,-25.8667,-54.1667,Sittasomus griseicapillus,179
oliwoo1,-0.472,-76.459,Sittasomus griseicapillus,179
oliwoo1,-0.498,-76.373,Sittasomus griseicapillus,179
oliwoo1,-0.712,-77.741,Sittasomus griseicapillus,179
oliwoo1,-0.717,-77.767,Sittasomus griseicapillus,179
oliwoo1,-0.712,-77.741,Sittasomus griseicapillus,179
oliwoo1,-4.35,-79.783,Sittasomus griseicapillus,179
oliwoo1,-0.724,-77.639,Sittasomus griseicapillus,179
oliwoo1,-1.333,-79.583,Sittasomus griseicapillus,179
oliwoo1,-11.0192,-66.0987,Sittasomus griseicapillus,179
oliwoo1,-22.3798,-44.6301,Sittasomus griseicapillus,179
oliwoo1,-23.5813,-45.492,Sittasomus griseicapillus,179
oliwoo1,-23.3248,-45.1329,Sittasomus griseicapillus,179
oliwoo1,-23.758,-64.851,Sittasomus griseicapillus,179
oliwoo1,-23.758,-64.851,Sittasomus griseicapillus,179
oliwoo1,-23.5334,-64.5501,Sittasomus griseicapillus,179
oliwoo1,-19.8834,-40.5834,Sittasomus griseicapillus,179
oliwoo1,-26.7166,-49.4856,Sittasomus griseicapillus,179
oliwoo1,-22.3667,-44.7334,Sittasomus griseicapillus,179
oliwoo1,-20.445,-53.7593,Sittasomus griseicapillus,179
oliwoo1,-22.4479,-42.9507,Sittasomus griseicapillus,179
oliwoo1,-7.2385,-39.511,Sittasomus griseicapillus,179
oliwoo1,-24.1086,-49.3608,Sittasomus griseicapillus,179
oliwoo1,-24.2783,-50.5306,Sittasomus griseicapillus,179
oliwoo1,-9.3055,-49.9604,Sittasomus griseicapillus,179
oliwoo1,-25.3334,-48.9001,Sittasomus griseicapillus,179
oliwoo1,-26.7166,-49.4856,Sittasomus griseicapillus,179
oliwoo1,-20.41,-43.35,Sittasomus griseicapillus,179
oliwoo1,-22.435,-42.9326,Sittasomus griseicapillus,179
oliwoo1,-22.5001,-42.7167,Sittasomus griseicapillus,179
oliwoo1,-23.758,-64.851,Sittasomus griseicapillus,179
oliwoo1,-23.758,-64.851,Sittasomus griseicapillus,179
oliwoo1,-26.519,-53.991,Sittasomus griseicapillus,179
oliwoo1,-3.8393,-50.6373,Sittasomus griseicapillus,179
oliwoo1,-22.4503,-43.0026,Sittasomus griseicapillus,179
oliwoo1,-2.4042,-59.8673,Sittasomus griseicapillus,179
oliwoo1,9.103,-79.6636,Sittasomus griseicapillus,179
oliwoo1,-15.6421,-57.1899,Sittasomus griseicapillus,179
oliwoo1,-22.8842,-48.4442,Sittasomus griseicapillus,179
oliwoo1,-25.681,-54.436,Sittasomus griseicapillus,179
oliwoo1,-16.4314,-49.1459,Sittasomus griseicapillus,179
oliwoo1,-7.2438,-39.5156,Sittasomus griseicapillus,179
oliwoo1,-24.2783,-50.5306,Sittasomus griseicapillus,179
oliwoo1,-24.2783,-50.5306,Sittasomus griseicapillus,179
oliwoo1,-16.4525,-39.2554,Sittasomus griseicapillus,179
oliwoo1,-0.6873,-77.5992,Sittasomus griseicapillus,179
oliwoo1,-16.4525,-39.2554,Sittasomus griseicapillus,179
oliwoo1,-15.9852,-39.376,Sittasomus griseicapillus,179
oliwoo1,-15.9852,-39.376,Sittasomus griseicapillus,179
oliwoo1,-24.0557,-47.9947,Sittasomus griseicapillus,179
oliwoo1,-16.3408,-39.9069,Sittasomus griseicapillus,179
oliwoo1,-24.0557,-47.9947,Sittasomus griseicapillus,179
oliwoo1,-20.7882,-51.703,Sittasomus griseicapillus,179
oliwoo1,-9.5046,-65.3634,Sittasomus griseicapillus,179
oliwoo1,-20.316511,-41.321561,Sittasomus griseicapillus,179
oliwoo1,-7.0530556,-35.1588889,Sittasomus griseicapillus,179
oliwoo1,-15.2144,-51.1947,Sittasomus griseicapillus,179
oliwoo1,-24.0037,-47.0037,Sittasomus griseicapillus,179
oliwoo1,-24.2601,-48.4073,Sittasomus griseicapillus,179
oliwoo1,-23.8625,-46.4523,Sittasomus griseicapillus,179
oliwoo1,-12.5687,-70.0928,Sittasomus griseicapillus,179
oliwoo1,-22.8842,-48.4442,Sittasomus griseicapillus,179
oliwoo1,-26.6301,-54.0999,Sittasomus griseicapillus,179
oliwoo1,-18.6424,-60.0817,Sittasomus griseicapillus,179
oliwoo1,-25.8667,-54.1667,Sittasomus griseicapillus,179
oliwoo1,-16.6869,-49.2648,Sittasomus griseicapillus,179
oliwoo1,-26.519,-53.9887,Sittasomus griseicapillus,179
oliwoo1,-8.9828,-62.5856,Sittasomus griseicapillus,179
oliwoo1,-9.28,-55.8315,Sittasomus griseicapillus,179
oliwoo1,-16.6869,-49.2648,Sittasomus griseicapillus,179
oliwoo1,-16.6869,-49.2648,Sittasomus griseicapillus,179
oliwoo1,-16.6869,-49.2648,Sittasomus griseicapillus,179
oliwoo1,-16.6869,-49.2648,Sittasomus griseicapillus,179
oliwoo1,-23.7288,-64.8495,Sittasomus griseicapillus,179
oliwoo1,-23.7288,-64.8495,Sittasomus griseicapillus,179
oliwoo1,-8.145,-58.297,Sittasomus griseicapillus,179
oliwoo1,-2.6034,-59.9435,Sittasomus griseicapillus,179
oliwoo1,-15.3973,-39.1328,Sittasomus griseicapillus,179
oliwoo1,-11.9894,-68.57,Sittasomus griseicapillus,179
oliwoo1,-11.9894,-68.57,Sittasomus griseicapillus,179
oliwoo1,-9.4462,-70.4362,Sittasomus griseicapillus,179
oliwoo1,-9.4462,-70.4362,Sittasomus griseicapillus,179
oliwoo1,-23.9571,-52.1851,Sittasomus griseicapillus,179
oliwoo1,-9.2395,-35.8389,Sittasomus griseicapillus,179
oliwoo1,-15.126,-44.2299,Sittasomus griseicapillus,179
oliwoo1,-20.4125,-41.1037,Sittasomus griseicapillus,179
oliwoo1,2.7975,-74.855,Sittasomus griseicapillus,179
oliwoo1,-8.7167,-35.8442,Sittasomus griseicapillus,179
oliwoo1,-8.7298,-35.8387,Sittasomus griseicapillus,179
oliwoo1,-8.7298,-35.8387,Sittasomus griseicapillus,179
oliwoo1,-9.2754,-36.2364,Sittasomus griseicapillus,179
oliwoo1,-9.2754,-36.2364,Sittasomus griseicapillus,179
oliwoo1,0.2094444,-72.4152778,Sittasomus griseicapillus,179
oliwoo1,0.2094444,-72.4152778,Sittasomus griseicapillus,179
oliwoo1,-22.193127,-63.94455,Sittasomus griseicapillus,179
oliwoo1,-26.5723,-53.8018,Sittasomus griseicapillus,179
oliwoo1,-26.5723,-53.8018,Sittasomus griseicapillus,179
oliwoo1,-26.5723,-53.8018,Sittasomus griseicapillus,179
oliwoo1,-26.5723,-53.8018,Sittasomus griseicapillus,179
oliwoo1,-24.017146,-47.81044,Sittasomus griseicapillus,179
oliwoo1,-16.6003,-49.2802,Sittasomus griseicapillus,179
oliwoo1,-9.2428,-35.8265,Sittasomus griseicapillus,179
oliwoo1,-9.4215,-70.4894,Sittasomus griseicapillus,179
oliwoo1,-9.4215,-70.4894,Sittasomus griseicapillus,179
oliwoo1,-9.5086,-70.4522,Sittasomus griseicapillus,179
oliwoo1,-12.5834,-41.3667,Sittasomus griseicapillus,179
oliwoo1,-26.519,-53.9887,Sittasomus griseicapillus,179
oliwoo1,-26.519,-53.9887,Sittasomus griseicapillus,179
oliwoo1,-22.9492,-43.2875,Sittasomus griseicapillus,179
oliwoo1,-12.548,-41.362,Sittasomus griseicapillus,179
oliwoo1,-26.6301,-54.0999,Sittasomus griseicapillus,179
oliwoo1,-26.6301,-54.0999,Sittasomus griseicapillus,179
oliwoo1,-25.6084,-54.4326,Sittasomus griseicapillus,179
oliwoo1,-4.2889,-70.2948,Sittasomus griseicapillus,179
oliwoo1,-23.07,-45.939,Sittasomus griseicapillus,179
oliwoo1,-4.2889,-70.2948,Sittasomus griseicapillus,179
oliwoo1,-20.618,-40.9869,Sittasomus griseicapillus,179
oliwoo1,-11.998,-71.236,Sittasomus griseicapillus,179
oliwoo1,-24.137,-55.5277,Sittasomus griseicapillus,179
oliwoo1,-14.4791,-39.0933,Sittasomus griseicapillus,179
oliwoo1,-10.1681,-75.5789,Sittasomus griseicapillus,179
oliwoo1,-11.8667,-71.3667,Sittasomus griseicapillus,179
oliwoo1,-13.5538,-61.0087,Sittasomus griseicapillus,179
oliwoo1,-22.438,-44.607,Sittasomus griseicapillus,179
oliwoo1,-23.46,-46.638,Sittasomus griseicapillus,179
oliwoo1,-12.5834,-41.3667,Sittasomus griseicapillus,179
oliwoo1,-14.1097,-38.9863,Sittasomus griseicapillus,179
oliwoo1,-14.3834,-40.1001,Sittasomus griseicapillus,179
oliwoo1,-7.4203,-39.3455,Sittasomus griseicapillus,179
oliwoo1,-12.5834,-41.3667,Sittasomus griseicapillus,179
oliwoo1,-12.5834,-41.3667,Sittasomus griseicapillus,179
olsfly,9.166,-79.404,Contopus cooperi,17
olsfly,-22.7568,-45.469,Contopus cooperi,17
olsfly,-1.7874,-77.8326,Contopus cooperi,17
olsfly,-1.7874,-77.8326,Contopus cooperi,17
olsfly,-0.693,-77.605,Contopus cooperi,17
olsfly,-2.55,-77.9,Contopus cooperi,17
olsfly,-13.056,-71.537,Contopus cooperi,17
olsfly,-0.589,-77.877,Contopus cooperi,17
olsfly,0.863,-78.067,Contopus cooperi,17
olsfly,9.5004,-75.349,Contopus cooperi,17
olsfly,-0.051,-78.778,Contopus cooperi,17
olsfly,0.6513,-77.0739,Contopus cooperi,17
olsfly,-16.7103,-49.4177,Contopus cooperi,17
olsfly,-16.7103,-49.4177,Contopus cooperi,17
olsfly,-16.7103,-49.4177,Contopus cooperi,17
olsfly,-16.7103,-49.4177,Contopus cooperi,17
olsfly,-16.677,-49.411,Contopus cooperi,17
orbeup1,0.8501,-78.7667,Euphonia xanthogaster,148
orbeup1,4.6717,-75.6283,Euphonia xanthogaster,148
orbeup1,4.6717,-75.6283,Euphonia xanthogaster,148
orbeup1,4.6717,-75.6283,Euphonia xanthogaster,148
orbeup1,4.6717,-75.6283,Euphonia xanthogaster,148
orbeup1,4.6717,-75.6283,Euphonia xanthogaster,148
orbeup1,4.6717,-75.6283,Euphonia xanthogaster,148
orbeup1,5.2431,-76.0964,Euphonia xanthogaster,148
orbeup1,1.1557,-77.9799,Euphonia xanthogaster,148
orbeup1,1.1557,-77.9799,Euphonia xanthogaster,148
orbeup1,6.6292,-73.3151,Euphonia xanthogaster,148
orbeup1,-0.081,-78.7679,Euphonia xanthogaster,148
orbeup1,-17.1751,-65.7667,Euphonia xanthogaster,148
orbeup1,-0.081,-78.7679,Euphonia xanthogaster,148
orbeup1,-0.081,-78.7679,Euphonia xanthogaster,148
orbeup1,-0.081,-78.7679,Euphonia xanthogaster,148
orbeup1,-0.081,-78.7679,Euphonia xanthogaster,148
orbeup1,-0.081,-78.7679,Euphonia xanthogaster,148
orbeup1,-0.081,-78.7679,Euphonia xanthogaster,148
orbeup1,-0.081,-78.7679,Euphonia xanthogaster,148
orbeup1,0.1861,-79.2265,Euphonia xanthogaster,148
orbeup1,-19.4163,-42.4143,Euphonia xanthogaster,148
orbeup1,8.7928,-70.8316,Euphonia xanthogaster,148
orbeup1,0.0736,-78.7685,Euphonia xanthogaster,148
orbeup1,-0.0523,-78.7764,Euphonia xanthogaster,148
orbeup1,8.7928,-70.8316,Euphonia xanthogaster,148
orbeup1,4.6683,-75.6275,Euphonia xanthogaster,148
orbeup1,4.6683,-75.6275,Euphonia xanthogaster,148
orbeup1,4.6683,-75.6275,Euphonia xanthogaster,148
orbeup1,1.3001,-78.0834,Euphonia xanthogaster,148
orbeup1,1.3001,-78.0834,Euphonia xanthogaster,148
orbeup1,1.3001,-78.0834,Euphonia xanthogaster,148
orbeup1,1.3001,-78.0834,Euphonia xanthogaster,148
orbeup1,1.3001,-78.0834,Euphonia xanthogaster,148
orbeup1,1.3001,-78.0834,Euphonia xanthogaster,148
orbeup1,1.3001,-78.0834,Euphonia xanthogaster,148
orbeup1,1.3001,-78.0834,Euphonia xanthogaster,148
orbeup1,1.3001,-78.0834,Euphonia xanthogaster,148
orbeup1,-0.009,-77.467,Euphonia xanthogaster,148
orbeup1,-1.542,-77.751,Euphonia xanthogaster,148
orbeup1,-4.036,-78.58,Euphonia xanthogaster,148
orbeup1,0.867,-78.733,Euphonia xanthogaster,148
orbeup1,0.867,-78.733,Euphonia xanthogaster,148
orbeup1,-0.0834,-78.761,Euphonia xanthogaster,148
orbeup1,0.217,-78.89,Euphonia xanthogaster,148
orbeup1,-0.028,-78.761,Euphonia xanthogaster,148
orbeup1,-0.539,-79.124,Euphonia xanthogaster,148
orbeup1,-0.52,-79.14,Euphonia xanthogaster,148
orbeup1,6.8492,-73.3642,Euphonia xanthogaster,148
orbeup1,-6.71667,-77.583,Euphonia xanthogaster,148
orbeup1,7.0,-75.4482,Euphonia xanthogaster,148
orbeup1,-22.4508,-42.7735,Euphonia xanthogaster,148
orbeup1,8.6071,-71.053,Euphonia xanthogaster,148
orbeup1,8.609,-71.0563,Euphonia xanthogaster,148
orbeup1,-0.498,-76.373,Euphonia xanthogaster,148
orbeup1,-0.589,-77.877,Euphonia xanthogaster,148
orbeup1,-3.25,-72.908,Euphonia xanthogaster,148
orbeup1,-0.498,-76.373,Euphonia xanthogaster,148
orbeup1,-0.633,-77.583,Euphonia xanthogaster,148
orbeup1,-0.589,-77.877,Euphonia xanthogaster,148
orbeup1,-0.589,-77.877,Euphonia xanthogaster,148
orbeup1,-0.589,-77.877,Euphonia xanthogaster,148
orbeup1,-0.589,-77.877,Euphonia xanthogaster,148
orbeup1,-0.589,-77.877,Euphonia xanthogaster,148
orbeup1,-0.051,-78.778,Euphonia xanthogaster,148
orbeup1,-0.051,-78.778,Euphonia xanthogaster,148
orbeup1,0.783,-78.533,Euphonia xanthogaster,148
orbeup1,0.783,-78.533,Euphonia xanthogaster,148
orbeup1,0.833,-78.533,Euphonia xanthogaster,148
orbeup1,0.833,-78.533,Euphonia xanthogaster,148
orbeup1,0.833,-78.533,Euphonia xanthogaster,148
orbeup1,0.783,-78.533,Euphonia xanthogaster,148
orbeup1,0.883,-78.8,Euphonia xanthogaster,148
orbeup1,0.867,-78.733,Euphonia xanthogaster,148
orbeup1,0.883,-78.8,Euphonia xanthogaster,148
orbeup1,0.867,-78.733,Euphonia xanthogaster,148
orbeup1,-0.726,-77.756,Euphonia xanthogaster,148
orbeup1,-0.104,-77.582,Euphonia xanthogaster,148
orbeup1,-0.641,-76.461,Euphonia xanthogaster,148
orbeup1,-0.01,-78.683,Euphonia xanthogaster,148
orbeup1,-0.599,-79.044,Euphonia xanthogaster,148
orbeup1,-0.01,-78.683,Euphonia xanthogaster,148
orbeup1,0.834,-78.545,Euphonia xanthogaster,148
orbeup1,-0.01,-78.683,Euphonia xanthogaster,148
orbeup1,0.883,-78.8,Euphonia xanthogaster,148
orbeup1,0.867,-78.733,Euphonia xanthogaster,148
orbeup1,0.867,-78.733,Euphonia xanthogaster,148
orbeup1,0.867,-78.733,Euphonia xanthogaster,148
orbeup1,-2.432,-78.049,Euphonia xanthogaster,148
orbeup1,0.863,-78.067,Euphonia xanthogaster,148
orbeup1,0.863,-78.067,Euphonia xanthogaster,148
orbeup1,0.346,-79.709,Euphonia xanthogaster,148
orbeup1,0.05,-78.75,Euphonia xanthogaster,148
orbeup1,1.2288,-76.8102,Euphonia xanthogaster,148
orbeup1,-1.7874,-77.8326,Euphonia xanthogaster,148
orbeup1,4.727,-75.577,Euphonia xanthogaster,148
orbeup1,4.7356,-73.3544,Euphonia xanthogaster,148
orbeup1,6.6292,-73.3151,Euphonia xanthogaster,148
orbeup1,6.6292,-73.3151,Euphonia xanthogaster,148
orbeup1,6.6292,-73.3151,Euphonia xanthogaster,148
orbeup1,-16.3592,-39.1381,Euphonia xanthogaster,148
orbeup1,-16.3592,-39.1381,Euphonia xanthogaster,148
orbeup1,1.1494,-78.0029,Euphonia xanthogaster,148
orbeup1,6.9862,-75.1251,Euphonia xanthogaster,148
orbeup1,0.1612,-78.8492,Euphonia xanthogaster,148
orbeup1,0.1612,-78.8492,Euphonia xanthogaster,148
orbeup1,-22.4508,-42.7735,Euphonia xanthogaster,148
orbeup1,-15.8816,-38.9001,Euphonia xanthogaster,148
orbeup1,-15.8816,-38.9001,Euphonia xanthogaster,148
orbeup1,-15.8816,-38.9001,Euphonia xanthogaster,148
orbeup1,-15.8816,-38.9001,Euphonia xanthogaster,148
orbeup1,-16.363634,-39.136746,Euphonia xanthogaster,148
orbeup1,-16.2223,-67.8762,Euphonia xanthogaster,148
orbeup1,0.6513,-77.0739,Euphonia xanthogaster,148
orbeup1,2.4498,-61.423,Euphonia xanthogaster,148
orbeup1,-3.8162,-79.4964,Euphonia xanthogaster,148
orbeup1,-0.4383,-76.2791,Euphonia xanthogaster,148
orbeup1,-15.2641,-39.0922,Euphonia xanthogaster,148
orbeup1,0.053,-78.8422,Euphonia xanthogaster,148
orbeup1,-15.2798,-39.0897,Euphonia xanthogaster,148
orbeup1,-15.2798,-39.0897,Euphonia xanthogaster,148
orbeup1,-16.362,-39.1705,Euphonia xanthogaster,148
orbeup1,-16.362,-39.1705,Euphonia xanthogaster,148
orbeup1,-16.362,-39.1705,Euphonia xanthogaster,148
orbeup1,4.7166667,-75.5833333,Euphonia xanthogaster,148
orbeup1,4.7166667,-75.5833333,Euphonia xanthogaster,148
orbeup1,-22.6252,-42.5768,Euphonia xanthogaster,148
orbeup1,7.4661111,-72.8494444,Euphonia xanthogaster,148
orbeup1,-15.3851,-39.5709,Euphonia xanthogaster,148
orbeup1,-22.4683,-42.7595,Euphonia xanthogaster,148
orbeup1,-22.4683,-42.7595,Euphonia xanthogaster,148
orbeup1,-22.4683,-42.7595,Euphonia xanthogaster,148
orbeup1,-22.9493,-43.2873,Euphonia xanthogaster,148
orbeup1,1.3001,-78.0834,Euphonia xanthogaster,148
orbeup1,-4.3031,-78.6425,Euphonia xanthogaster,148
orbeup1,-0.9714,-77.8406,Euphonia xanthogaster,148
orbeup1,1.4898,-75.6801,Euphonia xanthogaster,148
orbeup1,-13.0501,-71.5564,Euphonia xanthogaster,148
orbeup1,-13.0501,-71.5564,Euphonia xanthogaster,148
orbeup1,10.3492,-67.6851,Euphonia xanthogaster,148
orbeup1,0.01,-78.6776,Euphonia xanthogaster,148
orbeup1,0.01,-78.6776,Euphonia xanthogaster,148
orbeup1,0.136,-79.134,Euphonia xanthogaster,148
orbeup1,0.892,-78.533,Euphonia xanthogaster,148
orbeup1,-4.1139,-78.9637,Euphonia xanthogaster,148
orbeup1,-14.3834,-40.1001,Euphonia xanthogaster,148
orbeup1,-14.1097,-38.9863,Euphonia xanthogaster,148
orbeup1,-14.3834,-40.1001,Euphonia xanthogaster,148
orbspa1,0.472,-79.2139,Arremon aurantiirostris,97
orbspa1,-4.1001,-78.9646,Arremon aurantiirostris,97
orbspa1,1.1823,-78.7561,Arremon aurantiirostris,97
orbspa1,1.1823,-78.7561,Arremon aurantiirostris,97
orbspa1,0.8501,-78.7667,Arremon aurantiirostris,97
orbspa1,6.0498,-74.2614,Arremon aurantiirostris,97
orbspa1,0.1228,-78.9942,Arremon aurantiirostris,97
orbspa1,5.4309,-74.9159,Arremon aurantiirostris,97
orbspa1,-6.4515,-76.2909,Arremon aurantiirostris,97
orbspa1,5.574167,-74.9,Arremon aurantiirostris,97
orbspa1,-0.0523,-78.7764,Arremon aurantiirostris,97
orbspa1,-0.081,-78.7679,Arremon aurantiirostris,97
orbspa1,-0.0523,-78.7764,Arremon aurantiirostris,97
orbspa1,-3.0936,-78.3951,Arremon aurantiirostris,97
orbspa1,-3.0936,-78.3951,Arremon aurantiirostris,97
orbspa1,0.0594,-78.6699,Arremon aurantiirostris,97
orbspa1,-4.0908,-78.9588,Arremon aurantiirostris,97
orbspa1,-4.0908,-78.9588,Arremon aurantiirostris,97
orbspa1,-4.0908,-78.9588,Arremon aurantiirostris,97
orbspa1,-3.2992,-78.5895,Arremon aurantiirostris,97
orbspa1,-3.2992,-78.5895,Arremon aurantiirostris,97
orbspa1,-4.1146,-78.9648,Arremon aurantiirostris,97
orbspa1,-4.1146,-78.9648,Arremon aurantiirostris,97
orbspa1,0.1861,-79.2265,Arremon aurantiirostris,97
orbspa1,-4.2094,-78.6397,Arremon aurantiirostris,97
orbspa1,-4.2094,-78.6397,Arremon aurantiirostris,97
orbspa1,0.0736,-78.7685,Arremon aurantiirostris,97
orbspa1,0.1228,-78.9942,Arremon aurantiirostris,97
orbspa1,-0.0523,-78.7764,Arremon aurantiirostris,97
orbspa1,1.0914,-78.6882,Arremon aurantiirostris,97
orbspa1,0.084,-78.617,Arremon aurantiirostris,97
orbspa1,0.217,-78.89,Arremon aurantiirostris,97
orbspa1,0.217,-78.89,Arremon aurantiirostris,97
orbspa1,-0.539,-79.124,Arremon aurantiirostris,97
orbspa1,-3.654,-79.753,Arremon aurantiirostris,97
orbspa1,-2.55,-77.9,Arremon aurantiirostris,97
orbspa1,-0.731,-77.569,Arremon aurantiirostris,97
orbspa1,-0.724,-77.639,Arremon aurantiirostris,97
orbspa1,-1.542,-77.751,Arremon aurantiirostris,97
orbspa1,-0.833,-77.567,Arremon aurantiirostris,97
orbspa1,-4.2487,-78.6598,Arremon aurantiirostris,97
orbspa1,-4.2487,-78.6598,Arremon aurantiirostris,97
orbspa1,-3.654,-79.753,Arremon aurantiirostris,97
orbspa1,0.217,-78.89,Arremon aurantiirostris,97
orbspa1,-0.833,-77.567,Arremon aurantiirostris,97
orbspa1,-4.108,-78.964,Arremon aurantiirostris,97
orbspa1,-2.54,-76.859,Arremon aurantiirostris,97
orbspa1,0.083,-79.083,Arremon aurantiirostris,97
orbspa1,-3.654,-79.753,Arremon aurantiirostris,97
orbspa1,-3.654,-79.753,Arremon aurantiirostris,97
orbspa1,0.883,-78.8,Arremon aurantiirostris,97
orbspa1,0.883,-78.8,Arremon aurantiirostris,97
orbspa1,0.883,-78.8,Arremon aurantiirostris,97
orbspa1,-4.108,-78.964,Arremon aurantiirostris,97
orbspa1,0.143,-79.133,Arremon aurantiirostris,97
orbspa1,-0.593,-79.363,Arremon aurantiirostris,97
orbspa1,-0.593,-79.363,Arremon aurantiirostris,97
orbspa1,-2.283,-78.15,Arremon aurantiirostris,97
orbspa1,-2.299,-78.137,Arremon aurantiirostris,97
orbspa1,-0.95,-77.717,Arremon aurantiirostris,97
orbspa1,0.892,-78.533,Arremon aurantiirostris,97
orbspa1,-1.004,-76.731,Arremon aurantiirostris,97
orbspa1,-0.9415,-77.8989,Arremon aurantiirostris,97
orbspa1,0.217,-78.89,Arremon aurantiirostris,97
orbspa1,6.0747,-77.3868,Arremon aurantiirostris,97
orbspa1,8.939,-78.465,Arremon aurantiirostris,97
orbspa1,8.939,-78.465,Arremon aurantiirostris,97
orbspa1,3.62,-76.8992,Arremon aurantiirostris,97
orbspa1,3.62,-76.8992,Arremon aurantiirostris,97
orbspa1,-0.5889,-79.3626,Arremon aurantiirostris,97
orbspa1,-0.5889,-79.3626,Arremon aurantiirostris,97
orbspa1,4.4804,-75.1069,Arremon aurantiirostris,97
orbspa1,4.4079,-75.292,Arremon aurantiirostris,97
orbspa1,4.4611,-75.2151,Arremon aurantiirostris,97
orbspa1,5.9002,-74.8485,Arremon aurantiirostris,97
orbspa1,8.939,-78.465,Arremon aurantiirostris,97
orbspa1,8.939,-78.465,Arremon aurantiirostris,97
orbspa1,3.8328,-76.8896,Arremon aurantiirostris,97
orbspa1,6.1141,-77.4248,Arremon aurantiirostris,97
orbspa1,4.4796,-74.6082,Arremon aurantiirostris,97
orbspa1,4.4796,-74.6082,Arremon aurantiirostris,97
orbspa1,8.9945,-79.5461,Arremon aurantiirostris,97
orbspa1,0.899,-79.613,Arremon aurantiirostris,97
orbspa1,0.899,-79.613,Arremon aurantiirostris,97
orbspa1,3.62,-76.8992,Arremon aurantiirostris,97
orbspa1,4.351,-74.652,Arremon aurantiirostris,97
orbspa1,5.8941,-74.8583,Arremon aurantiirostris,97
orbspa1,5.1267,-74.5707,Arremon aurantiirostris,97
orbspa1,5.1267,-74.5707,Arremon aurantiirostris,97
orbspa1,-4.2649,-78.6445,Arremon aurantiirostris,97
orbspa1,0.6513,-77.0739,Arremon aurantiirostris,97
orbspa1,0.6513,-77.0739,Arremon aurantiirostris,97
orbspa1,-6.6895,-76.0862,Arremon aurantiirostris,97
orbspa1,0.2578,-79.192,Arremon aurantiirostris,97
orbspa1,0.1431,-79.1334,Arremon aurantiirostris,97
orbspa1,-4.1139,-78.9637,Arremon aurantiirostris,97
orbspa1,-4.1139,-78.9637,Arremon aurantiirostris,97
